,solution_id,random_index,source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,teff_val,lum_val,class
94350,1635721458409799680,94350,478555843220199296,72.42331288624717,62.61291943884559,16.349897,16.842106,15.697606,1.1444998,0.49220848,0.6522913,4946.0,,K
94354,1635721458409799680,94354,4038953263381858944,271.0952558912716,-35.41811778888339,13.141838,14.00195,12.210462,1.7914886,0.8601122,0.93137646,3936.0,,K
94357,1635721458409799680,94357,5554835792676690304,95.9598272801663,-46.32102508968925,14.990608,15.407085,14.4220495,0.9850359,0.4164772,0.5685587,5354.5,0.6003681,G
94367,1635721458409799680,94367,531501004592017536,20.915181130772677,67.01283201852796,16.256624,17.108934,15.33372,1.7752142,0.8523102,0.922904,4026.81,1.3176785,K
94369,1635721458409799680,94369,4230276812122387200,305.6661628138545,0.3422597193982995,14.912375,15.340086,14.332608,1.0074778,0.42771053,0.5797672,5317.3335,1.3175168,G
94380,1635721458409799680,94380,519710391648084608,27.43970228194771,67.34025382619149,16.047531,17.150122,15.004525,2.1455965,1.1025906,1.043006,3628.0,0.040455427,M
94396,1635721458409799680,94396,2912356133022863744,94.4775268063903,-24.80353316850742,13.944942,14.331466,13.408699,0.9227667,0.38652325,0.53624344,5444.6665,3.2506962,G
94404,1635721458409799680,94404,4258479010524215936,281.074587499422,-3.7055469681056366,16.77618,18.441751,15.472746,2.9690056,1.6655712,1.3034344,4620.34,,K
94413,1635721458409799680,94413,2177130746401822720,320.4625943642866,55.98476758500562,16.804031,17.65212,15.883174,1.7689466,0.8480892,0.9208574,4103.4053,,K
94417,1635721458409799680,94417,5362490355255469056,164.54825081183725,-47.95963640037281,16.80146,17.417963,16.051691,1.366272,0.61650276,0.7497692,5034.5,,K
94434,1635721458409799680,94434,814681358191530880,142.94390816137454,42.567815165119384,15.2155285,15.710018,14.572601,1.1374168,0.49448967,0.64292717,5004.6665,2.8240595,K
94456,1635721458409799680,94456,5253011638914672512,154.04375546193023,-62.377577965918555,16.859789,17.525612,16.063187,1.4624252,0.665823,0.79660225,4439.0,,K
94466,1635721458409799680,94466,6657150041233948416,290.0979159795476,-50.863201192494955,16.565903,17.032722,15.9421215,1.090601,0.46681976,0.6237812,4859.803,0.47539154,K
94479,1635721458409799680,94479,5616673735382021632,111.2275664476271,-24.9027718868279,16.68305,17.286385,15.923633,1.362752,0.6033344,0.75941753,4930.625,0.50099826,K
94482,1635721458409799680,94482,4382478255385725440,250.50573320887645,-0.6807149438866585,15.373496,15.837385,14.746644,1.0907412,0.46388912,0.62685204,5013.835,1.7565004,K
94487,1635721458409799680,94487,5951864459350356608,261.09971205935653,-46.77093015725758,16.693186,17.198776,16.027119,1.1716576,0.50559044,0.6660671,4914.5,,K
94494,1635721458409799680,94494,5835060178062437760,243.41764123036432,-58.2037285834235,16.75036,17.532045,15.880206,1.6518393,0.7816849,0.8701544,4255.295,,K
94504,1635721458409799680,94504,69606408959067776,52.723647909470564,25.936335854915377,14.014299,14.438703,13.435198,1.0035048,0.4244032,0.57910156,5311.6665,1.3032423,G
94505,1635721458409799680,94505,2075157365127477504,299.41600768420113,41.30128572462264,16.569649,17.406116,15.665838,1.7402782,0.83646774,0.9038105,4262.0,,K
94519,1635721458409799680,94519,1112570634756288512,102.97613482213218,70.71566729238813,13.428731,13.847277,12.858559,0.98871803,0.41854572,0.5701723,5328.6665,1.6477479,G
94526,1635721458409799680,94526,4262487795589025152,286.15813896773545,-1.0221660633107814,17.029957,18.185417,15.948226,2.2371912,1.1554604,1.0817308,3526.6667,,M
94538,1635721458409799680,94538,2610890450072121088,344.85612834654245,-6.375001154371171,15.840642,16.294977,15.220357,1.0746202,0.4543352,0.62028503,5061.537,0.26675764,K
94542,1635721458409799680,94542,4304951243859547136,297.8352256240819,12.458944193629481,13.746399,14.393937,12.987066,1.4068708,0.6475382,0.75933266,4736.0,40.06977,K
94557,1635721458409799680,94557,529869157538092928,10.024622323851139,69.14761579535362,16.860764,17.800728,15.894813,1.9059153,0.9399643,0.96595097,3868.06,0.13492659,K
94565,1635721458409799680,94565,2934941167006564608,107.51500098592662,-17.48307689018249,14.06144,14.377237,13.582737,0.79450035,0.31579685,0.4787035,5847.0,,G
94593,1635721458409799680,94593,4155690371403322112,279.9265282742426,-8.56432809471908,17.009874,18.138485,15.750581,2.3879042,1.1286106,1.2592936,3750.8066,,K
94595,1635721458409799680,94595,4144776623370113152,267.97167161179743,-16.988328915054453,15.355212,16.466127,14.282896,2.1832314,1.1109152,1.0723162,3648.875,,M
94608,1635721458409799680,94608,3350214197577691776,89.7266612394423,17.680492390614432,10.135369,10.9482,9.284243,1.6639576,0.8128309,0.8511267,4170.6533,103.0323,K
94619,1635721458409799680,94619,6059719368843700864,190.29344547451024,-59.29002704553488,16.47545,17.29556,15.557949,1.7376118,0.8201103,0.91750145,4157.0,,K
94620,1635721458409799680,94620,4063055009260393600,271.71317620071,-27.06098846246028,16.387808,16.694033,15.433497,1.2605352,0.30622482,0.9543104,5000.0,0.34179068,K
94629,1635721458409799680,94629,4512983104442669440,285.66728886147865,15.75433877136684,11.806776,12.016188,11.459396,0.5567913,0.20941162,0.34737968,7195.0,8.013947,F
94631,1635721458409799680,94631,5436122346861942272,144.05098190675798,-36.62860882230347,16.114418,16.533293,15.54874,0.9845524,0.41887474,0.56567764,5349.0,1.3028702,G
94641,1635721458409799680,94641,6009030744596686720,234.41931423048632,-39.2228226685004,15.555508,16.047815,14.909235,1.1385803,0.49230766,0.64627266,4896.1665,0.4993422,K
94642,1635721458409799680,94642,3028801561237704064,115.17897641627361,-15.91837631537239,13.891697,14.265281,13.354429,0.9108515,0.3735838,0.5372677,5426.25,3.4939327,G
94644,1635721458409799680,94644,4117341192538434176,266.03859867581053,-21.288793967902908,15.241385,16.770563,14.015783,2.7547798,1.5291777,1.2256021,4190.813,,K
94649,1635721458409799680,94649,421877698136800512,6.792080538995182,57.514155516857485,16.902565,17.39629,16.177526,1.2187634,0.49372482,0.7250385,4871.1567,,K
94665,1635721458409799680,94665,6220822423845986432,215.56413685926182,-30.01215717543246,12.971606,13.54297,12.278601,1.264369,0.57136345,0.69300556,4839.197,32.762375,K
94687,1635721458409799680,94687,5312518135907719424,141.64760698834152,-51.84512151545891,16.86741,17.534784,16.059307,1.4754772,0.66737366,0.80810356,4411.75,0.47040394,K
94689,1635721458409799680,94689,3333929743174076672,82.90604225104272,7.12327629359848,16.130783,16.737673,15.405178,1.3324947,0.6068897,0.725605,4977.3335,0.2350163,K
94696,1635721458409799680,94696,5748510986337690624,129.53207572190345,-10.923608134016371,16.784937,17.394108,16.057415,1.3366928,0.6091709,0.7275219,4857.035,0.4499744,K
94703,1635721458409799680,94703,1945603177019001344,326.8553845748916,30.735665473057537,14.278046,15.083993,13.407816,1.676177,0.8059473,0.8702297,4279.0,,K
94705,1635721458409799680,94705,1755103372938583168,310.06014911510994,12.106609139343965,16.767973,17.480696,15.947172,1.5335236,0.7127228,0.8208008,4299.25,0.1468777,K
94717,1635721458409799680,94717,5864206685147127552,203.98624100146074,-64.07969180940101,17.024149,17.256102,15.7550745,1.5010271,0.23195267,1.2690744,5076.0,,K
94724,1635721458409799680,94724,5265715877258602496,101.39821930058916,-72.0167425505707,16.089397,16.52052,15.517256,1.0032635,0.43112183,0.57214165,5284.66,0.38302323,G
94733,1635721458409799680,94733,5878620870178252672,217.42023840177146,-60.73517336201745,15.639479,16.040195,14.752811,1.287384,0.40071678,0.88666725,4848.5,,K
94735,1635721458409799680,94735,5954036093552063360,268.58946780355393,-46.023375720321575,16.286694,16.770857,15.6524725,1.1183844,0.48416328,0.6342211,4944.65,0.452807,K
94738,1635721458409799680,94738,3439130126664460800,97.45031645959394,32.3441647547255,16.557985,17.131287,15.81621,1.3150768,0.5733013,0.7417755,4854.34,0.32815892,K
94745,1635721458409799680,94745,4039794153615530112,267.58248469858887,-37.71095203239329,16.822844,17.697079,15.660636,2.0364428,0.87423515,1.1622076,3868.755,,K
94761,1635721458409799680,94761,4059069210981475968,260.93937404326226,-29.934882883173422,13.993191,15.418012,12.795631,2.6223803,1.4248209,1.1975594,3757.86,,K
94762,1635721458409799680,94762,1827349262679528832,296.8109082658567,21.05770608215407,17.02674,18.271421,15.804347,2.4670744,1.2446823,1.2223921,3754.1125,,K
94790,1635721458409799680,94790,3385970010771727104,99.135534264166,27.408981554987523,16.750216,18.03096,15.643119,2.3878412,1.2807446,1.1070967,4089.8853,,K
94796,1635721458409799680,94796,2023644450779932288,287.67267034396235,25.019638284956834,15.866204,16.507374,15.0950775,1.4122963,0.64116955,0.77112675,4433.3335,0.6499036,K
94804,1635721458409799680,94804,5828017737318480256,244.15352870907688,-65.06070337602365,13.225522,13.558876,12.737638,0.82123756,0.333354,0.48788357,5853.6665,2.2511463,G
94805,1635721458409799680,94805,4577583948039253248,270.3278142462224,23.376785510659722,12.4502945,13.030084,11.742426,1.2876577,0.57978916,0.7078686,4990.0,9.865432,K
94828,1635721458409799680,94828,4053623364185328640,263.2795507086823,-34.02204321692261,17.021406,18.247261,15.9056,2.3416615,1.2258549,1.1158066,3880.0,,K
94850,1635721458409799680,94850,3815872318425980160,165.52417391026384,4.820709548463571,15.730306,16.309023,15.009707,1.2993155,0.57871723,0.7205982,4800.0,0.22186029,K
94851,1635721458409799680,94851,5642615303485013504,132.96271344564573,-28.87433602848819,16.106098,16.431828,15.61547,0.8163576,0.32572937,0.49062824,5763.6665,,G
94860,1635721458409799680,94860,6915366601803282816,314.4239864350684,-4.2563363515652615,14.451112,14.906964,13.848754,1.0582104,0.4558525,0.60235786,5134.6665,0.37169254,K
94872,1635721458409799680,94872,5338594767830812032,165.08845084711086,-58.9589271566655,15.908654,16.428774,15.216558,1.2122154,0.52011967,0.69209576,4880.0,3.3728862,K
94906,1635721458409799680,94906,4649357765001315712,73.28113121367895,-74.57308620803693,11.914733,12.312846,11.376388,0.9364586,0.39811325,0.53834534,5383.0,1.078338,G
94908,1635721458409799680,94908,5404770455692481152,149.32177904488933,-52.2844757028811,15.757882,16.20192,14.997711,1.2042084,0.44403744,0.76017094,4858.016,,K
94912,1635721458409799680,94912,473268287502616320,56.91380354280136,59.081509939161926,16.923744,17.6821,16.066519,1.6155815,0.7583561,0.8572254,4275.937,0.44972914,K
94924,1635721458409799680,94924,4090791594503086464,273.63726657745934,-21.780804007846726,14.508123,15.1077,13.756912,1.3507881,0.59957695,0.75121117,5086.3335,5.9615817,K
94936,1635721458409799680,94936,5825877125628759040,236.1021166926811,-64.2254004963908,17.015467,17.487307,16.364616,1.1226902,0.4718399,0.6508503,5042.11,,K
94958,1635721458409799680,94958,499902273058565248,64.64357309522774,69.5987343369072,16.723898,17.26962,16.020176,1.249445,0.54572296,0.703722,4837.6265,,K
94967,1635721458409799680,94967,1971918858268087808,320.11325853582315,45.71680632636968,16.61655,17.361134,15.756949,1.6041842,0.74458313,0.859601,4366.6665,,K
94982,1635721458409799680,94982,5609132597438035456,104.3269474789867,-28.145022670415777,14.724837,15.444064,13.895204,1.5488605,0.71922684,0.8296337,4333.733,0.18389995,K
94989,1635721458409799680,94989,1990255207521089664,344.5836697054463,52.88036342629557,16.981728,17.411,16.34153,1.0694695,0.4292717,0.64019775,5056.16,,K
94991,1635721458409799680,94991,2038817440675191936,289.79953866461835,30.042559232535258,16.577417,17.354906,15.716146,1.6387596,0.7774887,0.8612709,4241.4824,0.10760631,K
94998,1635721458409799680,94998,5989921889667291648,243.8315776527359,-46.808136157949775,16.246664,17.953997,14.953485,3.0005121,1.7073326,1.2931795,4385.1333,,K
95011,1635721458409799680,95011,5235479548039337344,179.88061678536215,-68.74552788153358,15.540093,15.890005,15.0286875,0.86131763,0.3499117,0.51140594,5782.5,3.4205422,G
95025,1635721458409799680,95025,4056083246582385792,268.702890048478,-30.905444784266535,16.143423,16.557234,15.281238,1.2759962,0.41381073,0.8621855,4816.75,,K
95044,1635721458409799680,95044,5259375646555602176,148.67898441332989,-57.733080331957616,16.577972,17.273165,15.743849,1.529316,0.69519234,0.8341236,4534.8325,,K
95046,1635721458409799680,95046,2232836403500392576,349.42006879462076,75.07899029482267,17.030169,17.55007,16.324665,1.2254047,0.5199013,0.70550346,4927.465,,K
95057,1635721458409799680,95057,2045711172427540864,293.42666948408424,33.536330463303734,14.525652,14.940528,13.959679,0.98084927,0.41487598,0.5659733,5357.0,2.8324058,G
95060,1635721458409799680,95060,5353542426559960192,162.82112906354382,-53.77242208779584,9.743124,10.377384,9.018803,1.3585815,0.6342602,0.72432137,4637.84,301.83643,K
95068,1635721458409799680,95068,6707536913937266944,272.38847358347255,-46.96213957876217,16.433317,16.791904,15.8934,0.89850426,0.35858727,0.539917,5445.85,,G
95073,1635721458409799680,95073,5797506736314024192,215.78360200051225,-72.24123606531327,16.774183,17.23175,16.152142,1.0796089,0.45756721,0.6220417,5076.827,,K
95079,1635721458409799680,95079,5963623667483834496,256.1725864135956,-45.457540307926884,15.623638,17.476227,14.302895,3.1733322,1.8525887,1.3207436,4063.9873,,K
95162,1635721458409799680,95162,5952960638080363648,259.48525297075753,-45.046652079381055,16.115559,17.25854,15.013857,2.2446823,1.1429806,1.1017017,3711.8333,,K
95183,1635721458409799680,95183,2170904413907838848,322.5451275311406,49.43342004827091,16.97582,17.507282,16.251549,1.2557335,0.5314617,0.7242718,4833.25,,K
95184,1635721458409799680,95184,5935534443909399680,243.85960440089661,-50.009007618286944,16.434484,17.265472,15.516836,1.7486362,0.83098793,0.9176483,4121.0977,,K
95201,1635721458409799680,95201,424402421656292992,13.110895104706616,58.09479312862897,15.766752,16.235088,15.125682,1.1094065,0.4683361,0.64107037,5015.9,,K
95206,1635721458409799680,95206,5864223894994211456,204.99984574266594,-63.94999282575999,16.733553,17.302326,15.895905,1.4064217,0.56877327,0.8376484,4576.09,0.81128484,K
95208,1635721458409799680,95208,1861769611599603968,305.9491092433828,30.722141140004045,13.247565,14.101204,12.341165,1.7600393,0.85363865,0.9064007,3996.0,12.540985,K
95257,1635721458409799680,95257,3344898509831325184,93.29197845070259,14.893968041540251,16.413572,16.982101,15.693328,1.2887735,0.5685291,0.7202444,4835.8066,,K
95271,1635721458409799680,95271,5387789568052280960,162.45984731167633,-45.162217783526785,16.620724,17.124352,15.942562,1.1817894,0.5036278,0.6781616,4872.0,0.5630278,K
95323,1635721458409799680,95323,5357637660697308800,158.38731517792968,-52.15571884952272,11.032736,11.180226,10.790487,0.38973904,0.1474905,0.24224854,7579.9937,25.153456,A
95325,1635721458409799680,95325,5353966425741885824,158.49233990781053,-54.59656769069729,15.299948,16.173046,14.37567,1.7973757,0.8730984,0.9242773,3928.0,,K
95327,1635721458409799680,95327,5890848088018588160,216.35872919416184,-59.02959943527616,16.908335,17.505266,16.134497,1.3707695,0.59693146,0.77383804,4604.952,0.32449856,K
95340,1635721458409799680,95340,5893976168563219712,223.02624024599405,-53.82518693525095,14.704088,16.052366,13.555136,2.4972305,1.348278,1.1489525,3325.75,,M
95342,1635721458409799680,95342,4048138106886204544,277.06313620103805,-29.277939565298226,15.401602,15.907608,14.735239,1.172369,0.50600624,0.66636276,4926.25,1.9930704,K
95364,1635721458409799680,95364,4036435351782621824,268.3716460250492,-39.473774130875995,15.738455,16.291187,15.036456,1.2547312,0.55273247,0.7019987,4894.2354,0.36092532,K
95400,1635721458409799680,95400,4311240209869358080,283.47443385632346,9.395869048809189,14.815582,15.411673,14.064849,1.3468237,0.5960903,0.7507334,4725.58,1.4537721,K
95408,1635721458409799680,95408,5615921841228908672,115.04501211592874,-22.830264037494175,14.642154,15.005056,14.1044,0.9006567,0.36290264,0.53775406,5612.1,4.4194536,G
95410,1635721458409799680,95410,5254686156428722816,155.45711184019186,-60.99290435226172,16.328981,17.20431,15.402733,1.8015766,0.87532806,0.92624855,3943.26,,K
95415,1635721458409799680,95415,4929679079128808320,22.42115750812605,-48.766531983856204,16.843052,17.17969,16.32454,0.8551502,0.3366375,0.5185127,5610.1333,0.71581423,G
95418,1635721458409799680,95418,5977373880688531968,257.2556081837608,-34.71952491313591,16.792309,18.360992,15.467421,2.8935719,1.5686836,1.3248882,4591.3003,,K
95461,1635721458409799680,95461,4143323721781496576,270.3033244306016,-19.124636444434326,15.158689,18.374844,13.595984,4.778859,3.216155,1.5627041,3299.3333,,M
95490,1635721458409799680,95490,5835809907596248192,239.91148328494668,-56.9694362818004,14.837973,15.284321,14.21627,1.0680504,0.4463482,0.6217022,5101.88,3.238851,K
95501,1635721458409799680,95501,5828702286390668288,246.94695094239924,-62.630488706514406,16.900587,17.254427,16.275719,0.97870827,0.35383987,0.6248684,5340.25,,G
95514,1635721458409799680,95514,4933337532271211264,18.20148937854041,-46.41696883424817,12.320354,13.0869465,11.4784975,1.608449,0.766592,0.84185696,4193.8,0.2912787,K
95534,1635721458409799680,95534,6030059213721083776,255.2066626494124,-28.951613269023923,17.06386,17.765692,16.268553,1.497139,0.7018318,0.79530716,4405.6665,,K
